animal,Wood,Tarsus,Weight,Disp_Distance,White,Nb_Revival,Personality,Birth_Year,Birth_Temp,Birth_Moon
774,Wood_28,48.82267396688068,496.6593528460964,5.3863606149834355,0,3,Bold,1541,18.521346007319828,First
775,Wood_9,46.43597422179585,470.3051010841988,5.233481616067276,0,2,Bold,1541,9.856414163988827,Full
776,Wood_8,52.69441620258934,509.2010042217688,0.6706542973517962,0,1,Medium,1541,15.538520747824531,First
777,Wood_22,47.00524993176369,489.5041950747723,0.7977888810350424,1,1,Medium,1541,18.601237366808775,Full
778,Wood_4,49.83257774200725,514.9775056801955,3.68224472235073,1,1,Medium,1541,24.500848954026154,Last
779,Wood_7,47.700316886741646,470.07341070877175,0.541336953613478,1,0,Bold,1541,10.848294309201393,New
780,Wood_8,53.575151223655915,490.6709615402121,16.96031386602603,1,0,Shy,1541,19.632084316765088,First
781,Wood_14,51.74339503198488,502.05195537345026,2.9164870714838127,1,1,Shy,1541,24.159980055139826,First
782,Wood_21,52.755240494700125,520.3763832053978,2.204227762208155,1,1,Medium,1541,24.71221537246534,Last
783,Wood_14,45.010253810935666,500.37113188403794,6.92268332100817,0,1,Shy,1541,21.44971516043521,New
784,Wood_28,48.99005072134973,495.0594004019644,3.725195654719468,0,0,Medium,1541,20.364794223894716,Last
785,Wood_24,47.33421685486443,486.31670889604777,4.217593596053168,0,0,Medium,1541,21.574893009434415,First
786,Wood_18,46.48004942346829,468.211098298155,2.04152871042561,1,0,Shy,1541,14.520722458826622,New
787,Wood_20,56.63129046419479,516.6645117536511,12.532781322043428,1,1,Medium,1541,25.235833071360116,New
788,Wood_3,48.35757972835816,494.1423546763707,4.343639196564158,0,0,Shy,1541,24.565846667586566,First
789,Wood_23,50.90665691876991,512.1806270958004,3.590849005580493,0,1,Shy,1541,21.498550069362935,Last
790,Wood_14,50.00237070020618,470.67131419072695,3.9630138375602515,0,1,Shy,1541,16.64308653608091,First
791,Wood_1,45.05118464189237,481.431196449761,0.9726532490424713,0,2,Shy,1541,21.318370556658085,First
792,Wood_23,50.150879788234775,498.9351872393659,9.418459883804646,0,0,Medium,1541,25.82561153325188,Last
793,Wood_5,46.677619238278005,495.31604656256764,1.3305356510227255,0,0,Bold,1541,15.614014537693985,New
794,Wood_30,52.98265301354594,535.1994073587373,0.6475486629654295,1,0,Medium,1541,24.585503965511325,New
795,Wood_15,44.23257201893468,487.6586439510147,3.4139082090003225,0,1,Shy,1541,17.678456012009992,Full
796,Wood_6,49.58444448669597,492.49583450427804,5.10967258304558,1,0,Shy,1541,24.1941360211082,First
797,Wood_17,53.55676509008065,498.5615208690883,4.586858499606589,0,1,Shy,1541,15.840219084378743,Full
798,Wood_2,46.934912688980624,493.5066955785132,1.60241523415707,0,0,Medium,1541,19.909379341527064,New
799,Wood_15,50.49389209363554,512.2050154095269,3.7402348716222997,0,1,Bold,1541,14.776517878158847,First
800,Wood_26,47.53668586199037,473.09055572481066,2.2152957424778355,0,0,Medium,1541,20.213569653911144,First
801,Wood_16,51.702485687956234,502.2909434793489,3.276307640815003,0,0,Bold,1541,20.44779557544003,New
802,Wood_26,48.43707848389901,510.41885837328954,7.260253212668946,0,1,Shy,1541,23.320598013629024,First
803,Wood_26,47.73529084299859,492.72183695300816,5.304642362535898,0,0,Shy,1541,18.089104149172698,Full
804,Wood_11,45.87989413769339,491.42628342757723,4.693954296282355,0,1,Medium,1541,24.275313272111326,Full
805,Wood_22,56.810977875761154,524.3790812582721,3.6735223727040967,0,5,Medium,1541,21.057103705751658,Last
806,Wood_24,49.63932566264767,494.0227312847937,1.8937663246219112,0,1,Bold,1541,17.117622731147687,New
807,Wood_3,47.45333978252249,511.91619287175604,3.150675359174923,0,2,Bold,1541,18.817117621724417,Last
808,Wood_21,51.79764346455853,492.9165983217973,1.8594414217574966,0,5,Medium,1541,25.532607839503143,Full
809,Wood_1,49.83785942762499,495.7042822430781,2.9502839026107037,0,4,Shy,1541,21.083126955469318,Full
810,Wood_11,52.021205995059084,508.61615889019873,0.7776441113562947,0,1,Shy,1541,14.059191410366058,First
811,Wood_8,54.17900312285364,525.4747819801714,2.429785602900287,1,0,Shy,1541,22.1259271422491,Last
812,Wood_17,49.73403884584249,513.3074467155519,4.046017981403902,0,0,Bold,1541,21.653182063066655,New
813,Wood_22,58.66498788281875,540.0881751821142,10.04664043706715,1,3,Medium,1541,28.700521432832943,Last
814,Wood_17,51.30286295449659,510.2968729221779,4.73483118797834,1,1,Medium,1541,15.610037332277338,First
815,Wood_7,51.142671655463324,499.63100795299493,1.3401969928752029,0,0,Bold,1541,18.427931290893074,Last
816,Wood_5,46.962662243390916,495.2184869406531,6.764867431754831,0,2,Medium,1541,27.142404728631906,Full
817,Wood_30,49.35574539459519,493.2230539055233,3.841265930645355,1,0,Shy,1541,22.165427454263778,First
818,Wood_29,48.956941004095626,505.7768517286383,5.768110876917568,0,1,Bold,1541,18.515934093940015,First
819,Wood_15,44.78377231747141,484.05264960888854,0.7954587128196869,0,2,Bold,1541,10.76853306594613,New
820,Wood_22,54.48665862588667,530.5900372925053,5.923749176158992,1,2,Shy,1541,26.475141296508337,Full
821,Wood_17,49.82765955569336,496.50680381960143,1.422873084360057,1,1,Shy,1541,8.825256849330017,Last
822,Wood_21,52.73775318446204,530.6822141528569,1.7132842889181785,0,0,Medium,1541,24.965105973142954,Full
823,Wood_17,55.20362459121091,514.9852725514858,3.00836592978959,0,1,Shy,1541,18.167342183450852,First
824,Wood_10,53.06114353739671,517.5548859591726,2.6464855507463168,0,4,Bold,1541,23.385632305281476,New
825,Wood_30,53.49608493330712,516.2733085653689,1.2974065462561153,1,0,Shy,1541,22.854448678288858,New
826,Wood_20,48.89151062393194,502.9084405758139,4.006213022609176,0,0,Shy,1541,17.163128893604345,New
827,Wood_17,48.67434703139048,487.52786767114964,6.763804663649445,1,0,Shy,1541,25.25062215899427,Last
828,Wood_7,49.254276171927756,496.3087910183932,1.4501108474627484,0,0,Bold,1541,17.383288377547753,New
829,Wood_17,49.04261210133257,510.1623084046125,6.549908610662555,0,3,Medium,1541,18.8566235585594,Last
830,Wood_21,48.46371807243963,506.3711189946469,6.140097455676215,0,2,Bold,1541,25.800361166143638,Full
831,Wood_20,48.07784709626968,492.7655737693383,47.406246241786405,0,5,Shy,1541,30.024421003137302,Full
832,Wood_5,46.56504443382739,508.5476329077629,3.3057954565083776,0,1,Medium,1541,19.584619954112327,Full
833,Wood_29,47.31825848333339,483.5044702257828,24.17997663090866,1,3,Medium,1541,20.686498707185137,New
834,Wood_3,45.29581189568088,478.83093886087306,0.43364739263783136,0,1,Medium,1541,11.639521138205552,New
835,Wood_11,46.54948847718749,471.2682042863513,3.0571559643280652,0,1,Medium,1541,21.538091866466615,Full
836,Wood_22,51.765374150330025,498.294478673761,3.2814753659325255,0,0,Shy,1541,18.03659564045948,New
837,Wood_16,53.25160733598972,499.9137757210921,12.247542023220628,0,1,Medium,1541,27.483454212040158,Last
838,Wood_14,51.37465994129944,513.891358625451,17.29177784705169,0,0,Medium,1541,31.625919765225596,First
839,Wood_20,54.09925270743808,544.1893145019051,16.658664189307135,1,1,Medium,1541,24.49123180112067,Full
840,Wood_20,52.66194389710814,519.91279146158,6.739076740682034,0,0,Shy,1541,18.362523552576604,Full
841,Wood_3,51.16532525440885,485.7910694998891,1.765271198243143,0,0,Bold,1541,23.35492618609516,New
842,Wood_5,46.894944982831824,493.7018016400299,1.6791702707783245,0,1,Shy,1541,13.661517498882828,First
843,Wood_22,52.63245260918219,500.7156402700413,1.2494055391928796,1,1,Medium,1541,20.823329192493546,Full
844,Wood_30,53.708107828546574,506.43568414229685,0.8944667788879286,0,2,Medium,1541,17.770219964044863,Last
845,Wood_10,46.52595349128068,469.5319087988035,8.105441069866485,1,1,Shy,1541,14.623425533639907,Full
846,Wood_18,46.91444014980624,485.05879515650366,2.1472886820311916,0,1,Shy,1541,22.350999968266578,New
847,Wood_25,51.820340335326016,507.3830244580118,1.1386919845749879,0,2,Shy,1541,17.911176938217086,First
848,Wood_29,50.406880192003086,509.9329519785989,0.8268517515369445,0,1,Medium,1541,19.38315706082055,Last
849,Wood_18,52.193528998823595,490.2162753763399,4.677658723674475,1,0,Bold,1541,23.592572280434112,Last
850,Wood_13,54.827558921390725,512.9049335369277,4.806992004263243,1,0,Bold,1541,25.38314191458753,Last
851,Wood_1,47.018724972747165,493.8277127696265,3.5269533390519427,0,0,Medium,1541,21.368978631106646,Last
852,Wood_30,53.94749344005202,520.6071435094465,1.2370163996936283,0,0,Medium,1541,25.474777059508117,New
853,Wood_18,50.88309306471351,512.1402940695177,2.7477840771242703,0,3,Shy,1541,17.290514184546723,Full
854,Wood_16,50.925756430196564,530.695766639709,2.8049221409787184,0,1,Shy,1541,26.4184480736425,First
855,Wood_15,49.80351667516009,530.548711615296,4.466096785597252,0,0,Medium,1541,25.051001351558043,Full
856,Wood_28,51.12512192132217,489.18835210865785,0.9393534678615089,0,0,Bold,1541,14.777710220699952,New
857,Wood_2,50.884484717963176,507.0798151969898,5.819244992250356,0,0,Shy,1541,22.817725727631725,Full
858,Wood_22,54.80945825848456,517.3105863391704,2.5832063179810114,1,0,Shy,1541,22.213331415604912,First
859,Wood_14,46.952874631818105,478.46099287478,2.0184819378477465,1,0,Medium,1541,14.192438976375207,Last
860,Wood_2,45.73099792092439,505.50916873897745,4.433986019095815,1,4,Shy,1541,20.654233728955425,Full
861,Wood_5,47.4315222415115,496.09515494347704,0.8578031572139895,0,0,Shy,1541,12.444474813953686,New
862,Wood_28,59.01026547365083,530.6158893146534,4.296683431971319,1,0,Shy,1541,29.10438944413849,Full
863,Wood_23,56.32643101800506,509.78492612184033,2.259560899520744,0,1,Bold,1541,17.142377284550705,Last
864,Wood_8,51.774339697412564,495.10540672253745,0.9303816324002141,0,0,Medium,1541,15.568250973507036,New
865,Wood_5,46.952033415087094,507.42084685929154,5.664372562713246,0,1,Medium,1541,21.392397176269025,Full
866,Wood_27,47.65176746120463,494.03570871915787,4.034435591389586,0,1,Shy,1541,18.326590243192175,Full
867,Wood_19,47.98969193219374,495.0320035720571,3.067762613869205,1,0,Shy,1541,17.583321663595456,Last
868,Wood_4,49.54879930725447,500.60198136369945,2.2314546190047584,0,0,Bold,1541,25.753065956320647,New
869,Wood_7,51.865218122079426,508.87896068677213,2.275446092037413,0,1,Bold,1541,18.403945397546163,Full
870,Wood_19,51.49317340495021,495.4810815690322,13.090652934425613,0,1,Bold,1541,26.23923985662084,New
871,Wood_24,48.24584810749066,497.9139340040885,6.042598580390155,0,0,Medium,1541,29.6928526661584,Last
872,Wood_10,45.2111483588561,482.38744246542126,7.294239748490872,1,1,Medium,1541,20.894600100903272,First
873,Wood_3,53.815310143440364,523.036448529565,3.703174361706336,0,3,Medium,1541,25.143197712787355,Last
874,Wood_8,48.35269923888086,501.4553674788334,1.8200418063967965,1,0,Medium,1541,11.768940410970789,Last
875,Wood_2,51.12806740560373,501.6891384802745,2.0864257833649344,0,2,Medium,1541,24.1381591245539,First
876,Wood_27,51.66648819137475,496.40043879007607,7.563834544041028,0,1,Medium,1542,22.194184747827045,New
877,Wood_24,49.312278436787594,500.85513528209816,1.9119387992896346,0,0,Shy,1542,18.77702130991217,First
878,Wood_26,50.24658534985793,496.75552329261944,4.111869735825809,0,2,Medium,1542,26.013724526207383,New
879,Wood_4,47.11544248062194,491.7846713547907,0.9559992977475553,0,2,Shy,1542,15.436605161675978,First
880,Wood_29,47.18772444300084,476.0521237073856,10.46954302858583,0,1,Medium,1542,22.855033952032166,New
881,Wood_23,51.360583495693206,497.461680903705,2.327823873010684,0,3,Shy,1542,19.988371177885725,New
882,Wood_1,45.213206323236015,460.52690277278975,2.6094293000550906,0,0,Bold,1542,14.16180202238472,First
883,Wood_15,44.27207117149725,493.2069031303423,7.7166058636413775,0,0,Shy,1542,23.024997472879754,Last
884,Wood_3,48.17529373376005,504.7677059579541,0.5731370616251064,0,0,Medium,1542,16.317740702767566,New
885,Wood_27,44.17468737188011,482.64814505066715,13.102062718635718,0,0,Shy,1542,22.570263225680858,New
886,Wood_7,48.60327925358354,473.91456106706903,1.1536492222719,0,0,Medium,1542,19.99434486042914,First
887,Wood_4,46.4441767358653,497.79986862635775,1.8350121681154279,1,1,Medium,1542,12.710913670468196,Full
888,Wood_11,45.18821898161743,500.65973012596174,3.791403081332541,1,2,Shy,1542,17.65311148836423,Full
889,Wood_7,47.691054452849684,497.26284510258927,2.6416062149858375,1,0,Shy,1542,11.078525937332003,Last
890,Wood_14,46.999450412035635,507.3206748043472,2.679304641950196,1,1,Bold,1542,18.252660407064813,First
891,Wood_14,52.43428469250745,496.68182403800233,4.614060340530383,0,3,Shy,1542,24.653137291707708,Last
892,Wood_17,50.86275915838243,499.21358020647705,0.7168954789469376,0,0,Shy,1542,16.02403573570601,Last
893,Wood_8,54.60435192238503,511.7399173611146,1.6286759530814903,1,1,Medium,1542,29.135616513374828,New
894,Wood_10,48.23703689263743,487.1098436077353,3.6323119117013367,0,2,Bold,1542,20.902304353504615,Full
895,Wood_25,49.53609972490837,498.6305259427025,1.9467418263432656,1,1,Bold,1542,14.572826883339028,Full
896,Wood_25,50.28368860202363,485.00627139261513,3.6618633212216594,1,0,Shy,1542,26.315370748993843,Last
897,Wood_5,47.80590619517376,494.480474225926,5.376713852840613,0,0,Shy,1542,25.113265069598256,Last
898,Wood_3,50.869937719679484,503.12118077265296,14.47075374216562,1,1,Medium,1542,24.217693255485965,First
899,Wood_30,48.45415712883918,484.8084486387478,2.157160542711555,1,0,Medium,1542,23.65950754918344,New
900,Wood_17,52.42537008071879,504.5985817449205,32.86081505724539,1,0,Bold,1542,26.555475769513414,New
901,Wood_3,46.91088659874151,477.65239055071544,3.952028668069439,0,0,Shy,1542,21.018906940254062,First
902,Wood_16,54.790777940244524,530.3502765597757,4.886512809527937,0,0,Shy,1542,21.220001877942916,Full
903,Wood_20,49.80772391817625,509.8027714450591,4.821647321838477,1,1,Medium,1542,24.925028929825153,New
904,Wood_21,51.53380975891809,515.9871611813923,1.1479342743835557,0,0,Bold,1542,15.030954104642694,New
905,Wood_18,49.97921000538143,500.2053141519068,2.0710127542066274,0,0,Medium,1542,28.633757508474815,New
906,Wood_21,47.447115127090036,483.7804247225916,4.7937176520558165,0,0,Medium,1542,22.408608873764244,First
907,Wood_30,46.54224043957295,468.44252715511743,10.959685874942037,0,0,Shy,1542,26.564832181994007,First
908,Wood_24,49.04832407638171,485.4421993291074,2.6735633467545123,0,0,Bold,1542,20.174989977375816,First
909,Wood_23,56.04025438287455,527.8801810781164,5.025998672950441,0,4,Medium,1542,16.841897359708376,Full
910,Wood_17,51.66691351402528,530.3024913120553,2.484743137126495,1,0,Medium,1542,17.126384373903974,New
911,Wood_2,48.67736939285488,508.7733643168428,3.1355489359137265,0,3,Shy,1542,17.24311340098671,Last
912,Wood_26,48.35127655744379,515.4505974947338,1.845463062859174,0,0,Shy,1542,24.55485471523617,Full
913,Wood_2,46.101539125859865,502.6340950697485,3.0584429107861935,1,0,Shy,1542,24.76417400451289,Full
914,Wood_3,49.82024823795949,500.07173617831035,3.3634669041979093,0,1,Medium,1542,18.230162114793735,First
915,Wood_8,51.70251906415853,503.13905491072916,23.234841355755186,1,4,Medium,1542,20.944044327766974,Full
916,Wood_6,49.86602817552822,522.4574417478357,10.316820956174414,0,3,Medium,1542,17.835920108895667,Full
917,Wood_24,49.65479727580214,506.1477364064427,7.660256493013656,0,1,Medium,1542,21.9100526914241,Full
918,Wood_1,46.15130828574661,483.3877687289399,0.821704242753133,0,2,Medium,1542,14.627815853715385,Last
919,Wood_13,56.603743747907,515.2611366647184,34.06669035088115,1,3,Medium,1542,26.147225731810025,Last
920,Wood_29,48.89745605517747,467.04964004695154,2.853025549919591,0,1,Bold,1542,14.36105051934904,Last
921,Wood_14,47.84025359335508,494.92993003113645,5.527571627131008,0,0,Shy,1542,18.7264548147874,Last
922,Wood_30,51.70464242386313,496.4091467473456,17.477173521042925,1,1,Shy,1542,24.70167009058791,Full
923,Wood_5,50.434295164339126,506.75282746198945,2.2559549834653008,0,0,Shy,1542,19.514373129419983,First
924,Wood_29,49.759839336449645,514.3277972400876,7.580138037247023,0,2,Bold,1542,20.050056121459836,Full
925,Wood_4,48.887278316038895,503.83297160907097,2.336512031867272,0,0,Bold,1542,21.168479383815534,New
926,Wood_2,49.07677669857499,490.3151438063299,2.211567159628263,0,2,Shy,1542,17.181474288506685,Full
927,Wood_23,54.02058438436294,512.4155460457134,6.493495235809051,1,2,Medium,1542,26.363568016567243,Full
928,Wood_17,48.12958261781116,497.40121280123054,5.066614754158022,0,0,Bold,1542,19.232039972436475,New
929,Wood_3,48.351704375113044,498.2434658103059,13.512210719629202,0,2,Shy,1542,22.270500239847287,Full
930,Wood_19,51.85639672719783,509.0490438293583,4.471632981019711,1,8,Medium,1542,17.74390318740141,First
931,Wood_8,56.37527580671562,528.630512881575,3.9059996513715856,1,1,Medium,1542,26.459017137569468,New
932,Wood_5,46.42586820381192,502.10792900445136,3.7793111935432964,0,0,Bold,1542,18.01682483167548,First
933,Wood_2,51.95041715285708,513.2947247698913,2.291514372151303,0,0,Shy,1542,19.76502680796455,New
934,Wood_6,48.78677589761765,510.2787587065757,5.052482749493746,1,0,Shy,1542,23.348343710288347,Last
935,Wood_13,54.713107780663,517.566695725809,10.715920738719026,0,3,Shy,1542,30.129517770266308,Full
936,Wood_6,50.134076179007685,500.3104620591076,1.4987609293383248,0,0,Shy,1542,17.02374692363336,Last
937,Wood_20,53.05004653972259,501.0212096194153,2.7911440158178076,0,1,Bold,1542,22.202890909159567,First
938,Wood_22,48.94902305105775,492.3949717897722,0.992681063483311,0,0,Medium,1542,23.353045986215747,Last
939,Wood_23,50.6292552087302,512.6013592292786,3.5500434804991117,1,2,Shy,1542,20.64846139145925,Full
940,Wood_30,50.77481238315817,489.60424422530394,0.4704936844697408,0,2,Shy,1542,16.54381292657638,Last
941,Wood_30,49.949767039009494,487.4815505472477,2.070143408872132,0,1,Medium,1542,19.621423598716238,New
942,Wood_25,45.30861090365156,499.15157150822245,1.3896025950398831,0,1,Medium,1542,18.695381643237237,Last
943,Wood_7,53.02207360432794,496.7523848059546,1.3235243017525578,0,4,Medium,1542,23.447677919078487,New
944,Wood_1,47.149073306251594,498.9820116298781,6.0843704606110025,0,2,Shy,1542,26.62987999080781,Full
945,Wood_17,53.021753295808644,509.69201302577085,5.910515001147798,1,4,Medium,1542,15.804485271350341,Full
946,Wood_2,51.42165513662537,494.6790796022221,7.323124357346598,1,0,Medium,1542,24.307424281007595,First
947,Wood_23,52.02181169284148,511.19852959230695,4.036470580769631,0,4,Shy,1542,20.726443928679537,Full
948,Wood_23,50.81413198785544,500.2256702913356,1.491696535235727,1,2,Medium,1542,23.451367581196397,First
949,Wood_10,51.209934966306975,501.11280192250325,3.1116078339128443,0,0,Bold,1542,23.037540448317138,New
950,Wood_29,48.72851012585845,489.88161992900916,14.730851691165842,0,3,Shy,1542,21.250929961430597,Full
951,Wood_22,54.59896820541556,521.9274168770945,3.097673050916661,1,0,Bold,1542,28.57304598560198,New
952,Wood_5,44.08264106742399,497.4200555004118,2.7584294065276223,0,0,Shy,1542,16.450074240146,Full
953,Wood_25,52.643168555778374,511.25781497914727,1.3693929151315625,0,1,Bold,1542,16.240555027297415,First
954,Wood_5,44.58050074391439,465.4443547985975,2.9614295209413357,0,0,Bold,1542,20.32597564860841,New
955,Wood_23,53.36780779477552,535.5103443260225,1.311774084920595,0,1,Bold,1542,20.481966485608954,New
956,Wood_15,41.75320094347791,467.1195508265248,2.328416144845881,0,2,Medium,1542,9.33973430507038,Full
957,Wood_24,44.901006608851766,466.336723358234,5.794579815508547,0,0,Medium,1542,15.773862217853615,Full
958,Wood_8,52.26215326389493,519.6188061548798,3.690141090756801,1,1,Medium,1542,25.515670287177763,First
959,Wood_10,44.78921086099372,459.8952783661917,3.721965551047005,0,3,Medium,1542,16.521568627892403,Full
960,Wood_5,47.83606888305797,464.5762080914171,1.152505370317779,0,3,Medium,1542,15.4478857633922,New
961,Wood_8,54.26614011868499,514.4147499355154,3.0068834121589862,1,0,Medium,1542,27.626660166768747,New
962,Wood_6,50.8850623498828,487.0608982535666,11.806167886971899,1,4,Shy,1542,23.929094275843504,Full
963,Wood_7,50.56382817059657,485.04690608531183,1.528151787118339,0,1,Bold,1542,18.379525354318783,First
964,Wood_7,48.340405430991275,477.49944585879393,1.0651136675586734,0,0,Bold,1542,16.026843222231022,First
965,Wood_18,54.09296444124378,507.98053106718595,4.867962551826028,0,5,Medium,1542,27.019156718169004,Last
966,Wood_30,50.42542786995588,505.72016809768826,2.795285160554847,0,0,Shy,1542,21.940238288618374,First
967,Wood_13,49.758027641164084,494.4803527845838,3.739779669570906,1,0,Medium,1542,22.314846784820343,New
968,Wood_27,50.75075364540108,492.03161847237465,29.576405195547636,0,0,Bold,1542,23.443081801720858,New
969,Wood_22,51.96565229450631,498.7378060959019,11.600776466845327,0,0,Bold,1542,12.552182218433721,Full
970,Wood_11,44.29539601865293,477.25523691762254,0.4822941577381163,0,1,Medium,1542,17.218359473819582,New
971,Wood_26,49.645801575760956,497.64120373071717,4.8434598371247795,0,1,Shy,1542,22.562718135767383,Last
972,Wood_4,48.7852539900572,489.48897856911185,2.2118529733939347,1,2,Medium,1542,23.426713227931938,Last
973,Wood_24,47.90121722657608,483.2093607824198,10.850557630869774,0,0,Medium,1542,26.61484979934025,New
974,Wood_17,53.86484678475809,492.8549255343589,4.617298653215,1,0,Shy,1542,19.1203453780293,Last
975,Wood_17,50.80417050992405,529.2434244257528,8.09263959895297,1,3,Shy,1542,19.888127004437727,Full
976,Wood_18,48.02522737420855,499.5471833281175,1.6327452125502075,0,1,Shy,1542,17.518285172361328,First
977,Wood_15,47.5462111243228,482.51575805591744,1.346985516078255,0,3,Shy,1542,16.638887067407033,Last
978,Wood_6,53.31511549355483,510.11144922340605,5.562943359226072,0,3,Shy,1542,20.610245261632716,First
979,Wood_23,52.63119270370918,513.9860748658298,0.5553026822332864,0,1,Shy,1542,19.34575351983522,Last
980,Wood_17,51.878961360671944,503.72313256965805,5.941457998269141,1,3,Medium,1542,17.988737512263967,Full
981,Wood_12,49.384438976184,496.7942687249247,3.3184031988742455,0,0,Shy,1542,20.55941780567838,First
982,Wood_13,58.4744288111339,533.8626517692012,4.138049607749152,1,0,Medium,1542,19.085988237643246,New
983,Wood_22,53.293765527214795,501.45971243405614,3.389879069620536,0,1,Shy,1542,21.095329029892856,Full
984,Wood_11,46.34794769657525,487.3201799693192,1.497352682457222,0,1,Medium,1542,18.080445919142797,First
985,Wood_16,48.672913553909936,495.9026657957865,2.0827598878815987,0,0,Shy,1542,19.090998541618443,First
986,Wood_10,45.89798748105084,468.6391427757251,3.8131884922807524,0,2,Medium,1542,13.516664652429386,New
987,Wood_26,49.73068862051235,478.73328027706674,6.706503869037655,0,2,Medium,1542,27.327532325385548,Full
988,Wood_5,45.11571199695459,488.53565325077165,3.380366975232968,0,2,Medium,1542,16.969505021846437,Full
989,Wood_11,48.592155839648086,481.61892468014537,1.5982228805717387,0,0,Shy,1542,18.491679905592108,First
990,Wood_21,45.73283170023747,478.39234680164276,4.473167840353932,0,0,Bold,1542,25.902495959744666,First
991,Wood_29,44.04689073190281,480.50068605011086,3.8879187101464088,0,0,Shy,1542,20.25874985501472,First
992,Wood_8,50.589213301814155,499.77530492716255,2.939851229740645,0,0,Medium,1542,18.932646188506087,Last
993,Wood_26,44.48046031032445,469.12311738485363,1.0130588710265678,0,0,Shy,1542,14.312454249240748,Last
994,Wood_23,51.54583790959537,517.7418478457802,6.687923279297049,1,0,Medium,1542,24.524634632820618,Last
995,Wood_27,49.641035623705996,511.1669106154589,4.2732037500649716,0,1,Medium,1542,17.407460972156645,Last
996,Wood_12,48.6322716824792,503.4622709281851,11.125137157593022,1,2,Shy,1542,20.792125485847407,Full
997,Wood_13,48.39264239596212,496.3266100697202,1.694770375129261,0,1,Shy,1542,21.36285555731176,New
998,Wood_20,52.58310116235056,523.4255675894523,20.02798521998158,1,2,Shy,1542,26.070369078299937,Full
999,Wood_15,45.0364163505432,472.8383179452293,6.938287916391179,0,0,Bold,1542,19.17220240891258,New
1000,Wood_30,49.711960483966436,501.8147934615588,1.2395516813155565,0,0,Medium,1542,17.78525434199176,Last
